CustomerAge,HousingTypeId,MonthlyGrossIncomeAmount,MonthlyNetIncomeAmount,ChildBirthYears,InternalAssets_PensionIns,InternalAssets_Funds,InternalAssets_Accounts,InternalAssets_UnpaidEquities,InternalDebts_Overdrawn,InternalDebts_UsedCredit,InternalDebts_Blanco,InternalDebts_Mortgage,InternalDebts_UnpaidEquities,InternalDebts_CreditCard,ExternalAssets_PensionIns,ExternalAssets_Funds,ExternalAssets_Accounts,ExternalAssets_Other,ExternalDebts_Mortgage,ExternalDebts_Blanco,ExternalDebts_CreditCard,ExternalDebts_Other,Advices_ordered
37,3,25000,19520,1,63297.43,0,78474.11,0,0,0,981544,0,0,33886.74,0,0,0,150000,0,0,0,0,1
81,2,32730,25014,0,0,0,14703.64,0,0,0,0,0,0,9927.49,0,0,0,0,0,0,0,0,7
44,1,45600,32607,1,356482.29,52901.06,134396.33,0,0,182090,2148585,0,0,13532.67,350000,0,12000,0,0,0,0,0,1
70,3,8000,7029,0,0,3392.32,45585.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,24500,19131,0,0,0,50224.64,0,0,0,181500,0,0,0,0,6904,42572,0,0,0,6449,0,1
50,3,37500,28296,1,0,0,259.99,0,0,299250.25,0,0,0,0,0,0,0,0,0,0,0,0,7
66,1,20000,15910,0,352746.02,247768.18,1248.84,0,17844.56,0,0,0,0,0,0,730000,0,0,1290000,62000,0,0,7
54,1,97000,54320,1,0,3711.19,14043.4,0,27267.11,143500,5048460,0,0,37260.03,3500000,250000,0,0,0,500000,0,500000,8
76,4,20000,15910,0,610645,461097,1370.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
45,1,44500,32017,1,409032.35,493442.27,66263.28,24878,0,0,4018990,0,0,0,0,0,3000000,7500000,0,0,0,0,2
38,1,40000,29863,1,1104557.88,73026.96,453946.78,0,0,0,5232000,0,0,11006.54,160000,0,0,0,0,0,0,0,1
64,1,22000,17354,0,597811.77,798932.96,13140.58,0,0,0,2831765,0,0,0,0,0,0,0,0,0,0,0,8
53,3,260000,124800,1,104441.21,707131.07,198012.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39,3,34204,25992,1,73081.95,662800.9,74887.34,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,3
67,1,15000,12300,0,395561.29,201663.91,126831.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1,54000,36643,1,922788.45,0,23369.02,0,0,0,1771225,0,0,0,0,160000,0,0,0,0,0,0,7
53,3,35600,27016,0,419375.22,140049.53,13832.71,0,0,23686.61,0,0,0,0,0,0,0,0,0,0,0,0,7
57,2,40000,29863,0,693951.69,0,11900.31,0,0,0,0,0,0,9446.34,0,0,0,0,0,0,0,0,7
66,3,17000,13744,0,0,33808,0.46,0,0,0,0,0,0,0,0,0,336000,0,0,0,0,0,1
64,1,44000,31823,0,1132927.34,108617.73,76432.48,0,0,0,0,0,0,0,0,350000,0,0,0,1900000,0,0,3
55,3,46000,32803,1,433364.12,0,161600.72,0,0,0,0,0,0,0,0,80000,0,0,0,673000,0,0,1
55,3,46000,32803,1,433364.12,0,162000.72,0,0,0,0,0,0,0,0,80000,0,0,0,673000,0,0,1
56,2,21500,16965,0,414205.97,36673,25909.7,0,0,0,467000,0,0,6501.67,0,0,8339,0,0,0,0,3533,1
37,1,45000,32313,1,782551.93,95864.94,348418.28,0,0,292500,3423970,0,0,0,0,0,0,0,0,0,0,0,1
60,1,1,1,0,1038948.84,1824898.94,1939294.99,0,0,0,0,0,0,11050.68,0,0,0,0,0,0,0,0,5
29,2,27750,21492,0,71362.42,87437.25,42101.27,0,0,0,2459320,0,0,4118,0,130000,372000,0,0,0,0,0,2
68,1,25000,19520,0,73785.06,464988.69,54257.44,0,0,0,2172000,0,0,3670.01,0,0,0,0,0,0,0,0,2
45,3,32500,24846,0,0,0,12909.89,0,0,0,0,0,0,0,0,30000,0,50000,0,0,0,16000,7
62,1,36500,27606,0,6612.46,100000,1525.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
59,1,33000,25222,0,63033.77,0,113431.71,0,0,0,2567050,0,0,0,0,0,0,0,0,0,0,0,2
37,3,33000,25222,0,0,0,39501.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40,3,10000,8612,1,0,0,95715.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,35000,26602,1,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,1900000,0,0,0,2
60,2,34800,26464,0,2257391.4,1582618.62,203323.6,0,0,0,500000,0,0,0,0,0,678339,0,0,0,0,0,1
57,3,33000,25222,1,70873.2,201659.85,235430.25,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,1
47,1,40000,29863,1,0,0,11479.38,0,0,83031.99,1103650,0,0,0,0,0,0,0,0,0,0,0,7
32,2,61000,39629,0,103591.18,49632.52,30672.67,0,0,0,0,0,0,0,100000,200000,170000,0,3030000,0,0,0,2
41,1,43500,31527,1,91019.42,960701.89,9514,0,0,0,2758006,0,0,23481.77,0,0,300000,0,0,200000,0,0,1
25,3,32000,24532,0,0,0,30058.16,0,0,0,0,0,0,0,0,0,0,0,0,357142,0,0,3
28,3,11000,9402,0,0,0,136423.32,0,0,0,0,0,0,0,0,0,13500,0,0,8000,0,0,1
59,1,75000,45369,1,334279.48,263273.24,90770.72,0,0,0,4265260,0,0,34933.89,0,0,0,0,0,0,0,0,3
54,1,40000,29863,0,28767.01,67002.1,300059.58,0,0,0,931960,0,0,0,0,0,0,0,0,0,0,0,1
75,1,42000,30843,0,367562.69,0,31693.29,0,0,37838.6,1266486,0,0,-27.59,0,0,0,0,0,0,0,0,7
63,2,36000,27292,1,15908.18,82580.33,113198.16,0,0,0,882000,0,0,0,45000,0,0,0,0,0,0,0,1
37,2,20500,16243,0,170404.34,702129.49,1254646.45,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1
37,2,44600,32117,1,633202.41,237755.76,118370.54,16363,0,0,1500000,0,600,7254,0,0,0,0,0,0,0,0,1
54,1,50000,34763,1,2210046.67,63226.82,40192.3,0,77915.92,106957.61,3899379,0,0,10235.1,0,0,0,0,0,0,0,0,9
38,1,45000,32313,1,646697.82,138244.02,74943.98,0,0,0,8770000,0,0,24797.88,0,533000,0,0,0,0,0,620000,9
48,1,36985,27967,0,39952.4,311832.23,70207.99,0,0,0,1139320,0,0,0,0,0,0,0,0,0,0,0,3
58,1,31500,24156,1,1051205.82,115925.47,25950.58,0,0,0,3079520,0,0,0,0,0,0,0,0,0,0,0,8
27,3,20000,15910,0,3776.33,0,1268.3,0,0,0,0,0,0,7177.47,0,0,0,5000,0,0,0,0,7
43,1,85000,49300,1,899975.24,2007725,34748.12,0,0,0,7429000,0,0,0,0,0,0,10000000,0,0,0,0,8
50,1,24500,19131,0,294715.27,8318.97,10826.2,0,5044.43,0,534000,0,0,0,0,0,0,0,0,0,0,0,7
52,2,38000,28672,1,0,0,482.6,0,0,0,0,0,0,0,0,0,110000,0,1433000,0,0,0,1
50,1,40000,29863,0,0,11026.44,20497.29,0,0,31560.16,0,0,0,8334.9,0,0,0,0,0,0,0,0,7
40,1,40000,29863,1,5085455.88,0,347144.55,0,0,814788,4551660,0,0,0,0,600000,0,2250000,0,0,0,0,7
57,1,53000,36183,1,213230.53,15483.47,80915.48,0,0,0,1019945,0,0,2822.82,15000,0,0,0,0,0,0,0,7
47,1,38000,28672,0,0,0,33024.02,0,0,0,1973495,0,0,0,0,0,0,60000,0,0,0,0,7
84,2,26000,20242,0,0,0,35.99,0,0,0,0,0,0,0,0,0,44000,0,0,0,0,0,1
51,1,12000,10134,0,92606.15,1381.07,8343.27,0,0,0,0,0,0,7390.45,0,2302227,1229814,0,8316416,0,0,0,5
55,2,42400,31039,0,0,0,10247.09,0,0,0,0,0,0,10385.19,50000,180000,0,180000,1597000,0,0,0,7
69,1,44385,32004,0,5124738.19,1771939.39,641439.16,51284,93249.42,0,3818000,0,44220,0,0,1250245,0,0,0,0,0,0,2
39,1,50000,34763,0,1591346.44,388906.55,598721.12,0,0,0,2050000,0,0,36907.99,0,0,300000,0,0,0,0,0,1
43,3,41200,30451,0,462004.34,7508.15,25000.57,0,2819.76,0,0,0,0,0,0,0,100000,0,0,0,20000,0,1
69,2,33000,25222,0,363013.66,0,2022860.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,1,50500,34957,1,326359.7,659472.75,2474872.61,0,0,0,3396800,0,0,0,0,100000,0,0,0,0,0,0,5
31,3,45000,32313,1,0,0,149341.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,1,30000,23130,0,307853.91,26862.34,22253.42,0,0,0,2535020,0,0,0,0,0,0,0,0,0,0,0,9
51,1,490000,225400,1,999466.16,9314125,170043.89,0,0,0,8414504,0,4639019,0,0,12500000,0,0,0,0,0,0,7
32,3,27000,20964,0,71439.5,17188.52,150570.59,0,0,85089,0,0,0,0,0,0,0,0,0,0,0,0,1
66,1,170000,85000,0,0,0,1872487.54,0,0,0,0,0,0,1374.34,0,2000000,0,0,0,0,0,0,1
52,2,41600,30647,1,968352.12,567228.7,505345.59,0,0,79158,1946339,0,0,0,0,0,0,0,0,0,0,0,2
24,2,34293,26081,0,0,0,21380.39,0,0,0,2679378,0,0,0,0,36500,14500,0,0,0,0,0,3
72,2,33300,25398,0,268606.05,271864,249386.4,0,0,80000,878000,0,0,19721.22,0,0,250000,0,0,0,0,0,1
51,1,47320,33409,1,356138.49,1058017.1,95255.92,0,0,0,4096528,0,0,0,0,200000,0,0,0,0,0,0,4
72,3,45000,32313,0,2110043.64,0,0,0,0,0,0,0,0,0,0,980000,0,1300000,0,0,0,0,7
45,1,46750,33145,1,718771.38,1209333.68,96188.72,0,0,0,5000000,0,0,0,0,460000,1400000,0,0,0,0,0,1
49,2,120000,63600,1,75177.07,3634924.75,133227.21,0,0,0,2010625,0,0,0,0,0,0,0,0,0,0,0,7
44,1,45000,32313,1,385056.2,96809.69,29172.27,0,0,1250,4660000,0,0,1737.87,0,0,0,0,0,0,0,0,9
25,3,32250,24658,0,0,0,63763.1,0,0,0,0,0,0,0,0,34276,0,0,0,36000,0,0,3
62,1,37000,27982,0,0,206963.5,39298.28,0,0,0,1164000,0,0,1176.41,0,0,0,0,0,0,0,0,7
76,1,40000,29863,0,0,10236.5,15284.8,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,7
48,1,93300,53181,1,584873.69,9019.73,255871.9,0,0,0,7226748,0,0,0,3000000,0,0,0,0,57000,0,0,1
66,3,17000,13744,0,0,0,2001.2,0,0,0,0,0,0,0,0,0,423000,0,0,0,0,0,1
75,2,72000,44139,0,0,0,252613.55,0,0,0,0,0,0,915.94,0,0,0,0,0,0,0,0,1
41,1,49100,34271,1,277854.24,594090.73,2794858.74,0,0,0,7959998,0,0,0,0,0,0,0,0,0,0,0,5
58,2,37000,27982,0,0,0,82571.04,0,0,0,1780000,0,0,0,450000,0,0,200000,2800000,0,0,0,6
43,3,38000,28672,1,0,0,43683.19,0,3947.42,0,0,0,0,0,0,0,0,0,0,0,0,0,7
52,3,45000,32313,0,0,0,40038.83,0,0,0,0,0,0,0,0,2200000,0,0,0,0,0,0,3
54,2,30100,23175,0,921742.5,2400791.73,306935.08,0,0,0,1553040,0,0,22800.34,0,0,0,0,0,0,0,0,2
44,1,23250,18215,1,595962.84,628656.93,335687.75,0,0,0,3193710,0,0,0,0,0,0,0,0,0,0,0,5
60,2,30000,23130,0,1939622.57,4850136.66,65946.66,0,0,0,1500000,0,0,14597.14,0,0,0,0,0,0,0,0,3
24,3,25000,19520,0,0,200369.47,63743.59,0,0,0,0,0,0,84.38,0,0,0,0,0,0,0,0,1
43,1,51150,35301,1,260575.03,426090.52,76095.58,0,0,0,3071615,0,0,-0.56,250000,0,15000,0,0,20000,0,0,3
48,1,30000,23130,1,0,1346433.15,7316.07,0,0,0,689000,0,0,0,0,0,0,0,0,0,0,0,7
72,1,13000,10856,0,0,184430.4,118511.39,0,0,0,798200,0,0,0,0,0,0,0,0,0,0,0,1
48,3,15000,12300,1,31720.33,0,153465,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,1
55,1,45000,32313,0,512139.3,272035.34,861834.6,0,0,0,2345640,0,0,0,0,0,80000,0,0,0,0,0,1
30,3,36600,27706,0,32190.38,2463.73,15344.75,0,0,0,0,0,0,0,0,0,0,0,0,43000,0,0,7
43,1,25000,19520,1,107669.72,40025.05,78580.77,0,0,0,2208650,0,0,33375.9,0,0,0,0,0,0,0,0,4
37,1,34000,25912,1,16545.77,0,182956.81,0,0,55000,1540000,0,0,0,0,0,0,0,0,0,0,0,1
71,2,28000,21686,0,0,372621.5,20548.57,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,1
49,1,70000,43319,1,632670.23,100849.19,144119.22,0,0,44956,5862595,0,0,4603.25,0,0,50000,0,0,0,0,0,1
69,1,63000,40449,0,502634.21,751464.02,443085.47,0,0,0,432845,0,0,1920.25,1500000,0,0,0,0,0,0,0,1
53,1,45900,32703,0,909784.25,25929.23,184775.1,0,0,0,869500,0,0,0,0,0,0,0,0,0,0,0,1
41,1,43300,31429,1,0,0,43233.28,0,0,10750,1860752,0,0,19629.49,0,0,50000,0,0,0,0,0,3
74,2,30000,23130,0,0,0,25797.63,0,0,0,1232494,0,0,0,0,0,0,0,0,0,0,0,7
50,2,40000,29863,0,197794.52,171382.79,66742.67,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,1
27,3,47000,33293,0,16701.35,0,16010.98,0,0,0,0,0,0,0,0,0,0,0,0,46000,0,0,7
57,2,40000,29863,0,281207.9,62249.18,55182.72,0,0,0,2042640,0,0,48236.06,0,0,0,0,0,0,0,0,4
55,1,37000,27982,1,780078.53,808214.8,377287.59,0,0,0,1483865,0,0,0,0,1400000,0,0,0,0,0,0,1
72,3,12000,10134,0,0,28871.86,678663.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,3,19000,15188,0,0,0,44835.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,3,21000,16632,0,0,0,7115.92,0,0,33324,0,0,0,0,0,0,0,0,0,0,9650,0,7
68,1,32500,24846,0,0,1134746.72,264224.28,0,0,0,900000,0,0,0,0,0,0,170000,0,0,0,0,1
39,1,43200,31431,1,0,589.68,20089.46,0,0,0,1750730,0,0,0,0,0,200000,0,0,0,0,0,1
18,3,3000,2776,0,0,0,12096.59,0,0,0,0,0,0,0,0,130000,105000,0,0,0,0,0,1
45,1,145000,75400,1,2131748.98,3911269.31,611803.19,0,0,0,4650000,0,0,14258.1,0,2000000,0,0,0,0,0,0,1
25,2,46000,32803,1,0,0,1324.87,0,0,0,0,0,0,0,0,0,150000,0,613000,0,0,0,1
30,2,31500,24156,1,0,0,11574.82,0,0,0,1943726,0,0,0,0,280000,100000,0,0,0,0,0,1
31,3,27000,20964,0,68318.24,16262.19,136206.75,0,0,90000,0,0,0,0,0,0,0,0,0,320000,0,0,1
36,3,30000,23130,0,0,0,19375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
33,2,44600,32117,1,97062.09,169566.57,71073.78,0,0,0,3626109,0,0,306,0,288000,0,0,0,0,0,0,3
44,1,33800,25774,1,285904.68,517450.46,980310.62,0,0,0,2200000,0,0,13286.23,0,0,0,0,0,0,0,0,1
50,3,17000,13744,0,217548.54,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,7
49,1,90000,51300,1,6385739.78,137647.42,229682.48,0,0,0,8097700,0,0,29117.48,200000,0,0,0,0,142500,0,0,3
57,1,32137,24607,0,215840.4,17012.5,75.9,0,0,0,1418545,0,0,0,0,128000,325000,0,0,0,0,0,2
63,1,64172,40913,0,2263377.46,8765.55,228458.64,0,0,0,1430985,0,0,1743.14,0,0,0,0,0,173859,0,0,1
23,3,21333,16854,1,0,0,10767.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76000,7
61,2,40000,29863,0,581101.99,0,0,0,0,0,0,0,0,0,5000000,0,0,0,300000,0,0,0,7
32,3,40000,29863,0,29095.72,14827.6,74328.79,1098.04,0,0,0,0,0,0,0,0,50000,0,3500,0,0,0,1
44,1,62179,40100,1,782752.59,285566.23,27260.72,0,0,0,2343000,0,0,6596.37,65000,300000,0,0,0,0,0,0,7
25,2,25000,19520,0,65615.95,0,20188.36,0,0,0,0,0,0,3349,0,26000,63000,2800000,1770000,0,0,0,2
43,1,29000,22408,1,185663.13,4.78,89372.39,0,100000,1068876.82,678070,0,0,0,0,0,0,0,0,0,0,0,1
52,3,34000,25912,1,0,483511.74,50580.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
54,1,36000,27292,0,0,0,0.34,0,10457.62,0,2710200,0,0,27139.87,0,0,0,0,0,0,0,0,7
65,1,40000,29863,0,0,702012.09,93759.62,0,0,0,2065000,0,0,0,1000000,600000,0,0,0,0,0,0,1
42,3,44100,31821,0,208716.82,399.2,0,0,10578.89,191002.38,0,0,0,48404.88,0,0,0,0,0,0,0,0,7
33,4,33000,25222,0,7816.14,0,30197.74,0,0,0,0,0,0,0,62958,0,0,0,0,13000,0,350000,3
27,2,28000,21686,0,48324.94,52525.25,52351.54,0,0,0,3099970,0,0,2881.64,0,40000,0,0,0,0,0,0,4
56,1,78000,46599,0,5378367.84,1506971.44,32465.46,0,0,0,0,0,0,2465.93,0,800000,0,2000000,0,0,0,0,7
74,1,32000,24532,0,1724224.6,644701.2,26616.84,0,0,0,120800,0,0,0,0,0,0,0,0,0,0,0,7
49,3,32000,24532,0,45067.63,18013.14,34344.46,0,0,226254,0,0,0,-0.28,0,0,0,0,0,228000,0,0,3
28,3,22000,17354,0,0,0,3806.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
50,1,50000,34763,1,86671.06,396969.44,2399400.43,0,0,0,632001,0,0,0,0,1000000,0,0,0,0,0,100000,1
71,1,25500,19853,0,0,0,96761.42,0,0,0,0,0,0,9588.87,0,0,930000,0,0,0,0,0,1
67,3,800000,360000,0,430624.82,477798.08,206032.77,0,0,0,0,0,0,0,0,0,600000,0,0,0,0,0,1
56,1,51400,35447,0,96378.26,376819.65,119701.44,0,0,0,3261370,0,0,0,0,0,0,0,0,0,0,200000,1
51,1,38000,28672,1,271616.55,183244.17,101215.49,0,0,0,1383195,0,0,1476.3,0,0,0,0,0,0,0,0,3
55,1,32600,24946,0,0,201141.48,302819.38,0,0,0,3074260,0,0,0,0,0,0,0,0,100000,0,0,5
49,1,73000,44549,1,0,72958.74,44034.1,0,0,0,3504523,0,0,0,0,0,190000,0,0,0,0,0,1
50,3,32000,24532,1,210871.53,0,884.23,0,7715.77,0,0,0,0,0,0,0,0,0,0,0,0,0,7
80,1,25000,19520,0,0,496996.44,131090.87,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,1
61,1,41500,30547,0,158400.15,77142.51,11232.53,0,3808.98,0,312225,0,0,0,0,0,0,0,0,0,0,0,7
37,1,57000,37989,1,0,0,243443.02,0,0,0,1392287,0,0,0,0,0,0,0,0,0,0,0,1
28,3,30000,23130,0,0,0,169990.74,0,0,0,0,0,0,9924.6,0,0,0,0,0,0,0,0,1
35,3,27683,21425,1,37117.81,0,1960.23,0,0,243849,0,0,0,0,0,20000,5000,0,0,0,0,0,7
71,2,50000,34763,0,244552.17,187186.19,104385.23,0,0,0,1660000,0,0,13660.2,270000,0,0,0,0,0,0,0,1
60,3,52600,35999,0,223323.23,0,26710.98,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,0,1
74,2,22350,17593,0,0,0,243576.99,0,0,0,500000,0,0,11519,0,0,35000,0,0,0,0,0,1
52,1,91000,51870,0,1326115.48,633720.73,21545.07,0,0,0,5671651,0,0,0,0,0,0,0,0,0,0,0,7
74,1,55000,37103,0,2215464.79,3057637.46,142344.24,0,0,0,443920,0,0,0,0,600000,0,0,0,0,0,0,1
73,2,11200,9556,0,0,645007.6,0,0,39022.37,0,1199185,0,0,2749,0,0,0,0,0,0,0,0,8
46,1,50000,34763,0,371653.92,31501.9,450848.97,0,0,0,3935000,0,0,36631.46,0,0,0,0,0,0,0,0,1
74,2,15540,12674,0,0,425740.57,42917.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,3,43000,31333,0,0,0,25364.85,0,0,0,0,0,0,33009.76,0,0,0,0,0,0,0,0,7
65,1,32000,24532,0,510918,937812.92,658689.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
58,1,50000,34763,0,644407.96,4747.84,497851.3,0,0,0,0,0,0,2175.01,0,0,0,0,0,0,0,0,1
55,1,122000,64660,0,9507457.03,3542660.7,146552.41,0,1131.95,0,5769875,0,0,708.4,0,0,0,0,0,0,0,40000,3
56,1,50000,34763,0,1599534.7,480189.92,346189.78,0,0,0,8650140,0,0,0,0,0,122653,0,0,75228,0,0,2
62,1,27000,20964,0,144206.1,0,146595.93,0,0,0,0,0,0,0,0,0,0,0,650000,0,0,0,1
79,1,32000,24532,0,0,190459,631305.26,0,0,0,150000,0,0,4555.37,0,0,150000,0,0,0,0,0,1
54,1,50000,34763,1,101562,1708718.45,2181.36,0,0,0,2466610,0,0,0,0,50000,50000,0,0,0,0,0,7
59,3,27000,20964,1,0,0,1029.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
51,1,45000,32313,1,737175.19,127475.43,24120.79,0,3996.89,0,1899330,0,0,9030.26,0,0,0,0,0,0,0,0,7
51,1,52700,35991,0,750267.39,151570.75,36529.77,0,0,0,1681120,0,5400,17417.46,0,0,0,2500000,0,0,0,0,7
52,3,42000,30843,0,0,0,1532.6,0,0,0,0,0,0,5752.84,0,830000,0,0,0,293000,0,0,7
60,1,69250,42923,0,834593.3,1131171.42,267383.82,0,0,0,1407610,0,0,5457.07,0,0,0,0,0,0,0,0,1
39,1,45000,32313,1,202207.57,22137.14,2271.78,0,0,149990,0,0,0,80,0,155000,60000,0,1000000,0,0,0,7
75,1,45000,32313,0,0,50050,158852.1,0,0,0,0,0,0,14372.97,0,0,950000,0,1373000,0,0,0,1
65,1,32000,24532,0,1485153.48,0,211446.16,0,0,185000,1873540,0,0,0,0,0,0,0,0,0,0,0,1
50,1,22500,17687,0,0,0,45501.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,49000,34273,1,1886241.16,0,69841.3,0,0,386390,4160984,0,0,56686.86,100000,0,0,0,0,0,80000,0,9
42,1,45000,32313,1,1098602.81,73485.63,142162.06,0,0,27000,3361821,0,0,4390.24,0,0,0,100000,0,0,0,0,1
25,2,37000,27982,1,24401.91,0,15725.29,0,0,0,0,0,0,0,0,9500,0,0,1261000,0,0,0,7
65,1,1000000,450000,0,0,3283397.51,391331.33,0,0,0,1000000,0,0,39.8,0,0,0,0,0,0,0,0,1
35,3,40000,29863,0,0,0,100000,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,1
21,2,3000,2776,0,0,151190.49,959.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
74,4,30000,23130,0,32053.18,1017516.05,41785.05,0,0,0,0,0,0,0,0,0,600000,0,0,0,0,0,1
63,2,34000,25912,0,405415,156035.64,33373.56,0,31139.12,0,0,0,0,0,115848,0,0,0,0,0,0,0,3
62,2,22500,17687,0,0,99028.12,10542.14,0,0,0,5244260,0,0,0,0,0,157000,0,0,0,0,0,5
40,1,67000,42089,1,199683.87,20744,424914.75,0,0,0,2750000,0,0,0,0,0,0,0,0,0,0,0,1
54,1,47000,33293,0,448508.97,234468.35,186708.1,0,0,0,933800,0,0,0,1436325,957517,0,0,0,0,0,0,1
51,1,48000,33783,1,819255.46,79934.98,142729.72,0,0,0,2112740,0,0,0,15224,15336,0,0,0,0,0,0,3
92,2,50000,34763,0,297229.27,51138.06,446394.55,0,0,0,2000000,0,0,4819.25,0,0,0,0,0,0,3000,0,1
29,3,25800,20098,0,0,1563.36,2763.18,0,0,336002.42,0,0,0,0,0,0,0,0,0,0,10000,0,7
43,1,67000,42089,1,0,0,5367.97,0,0,126284,3707280,0,0,91917.48,0,500000,0,0,0,0,0,0,7
74,1,30000,23130,0,0,153755.29,1175.22,0,0,0,0,0,0,0,0,1750000,0,0,2200000,0,0,0,7
57,1,9500,8216,1,1765106.82,6601053.04,485558.44,0,0,0,7600000,0,0,378.5,0,421597,0,0,0,0,0,0,5
77,1,70000,43319,0,0,0,447315.31,0,0,0,1500000,0,0,0,0,0,350000,0,0,0,0,0,1
57,1,71000,43729,0,151465,439283.25,146226.73,0,0,0,0,0,0,12,0,0,0,0,1900000,0,0,0,7
50,1,46000,32803,0,382033.63,98608.14,21754.7,0,0,0,1647938,0,0,0,0,160000,0,0,0,180000,0,0,7
29,3,10000,8612,0,0,0,20792.08,0,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,1
47,2,27800,21542,0,0,24363.71,8634.39,0,0,0,762140,0,0,2853.77,0,0,0,0,0,18000,0,0,7
40,1,62500,40185,1,0,0,465203.48,0,0,0,5685332,0,0,0,0,150000,0,0,0,0,0,0,2
37,1,64000,40859,1,647433.16,670149.44,43927.03,0,0,72058,2252930,0,0,0,0,0,0,0,0,0,0,0,7
65,1,13000,10856,0,747414.28,61500,19217.46,0,0,0,94140,0,0,8000,0,0,0,0,0,0,0,0,3
70,2,11421,9694,0,487538.94,6592.25,60347.37,0,0,0,472000,0,0,-0.24,0,0,0,0,0,0,0,0,1
42,1,35500,26916,1,697567.4,70264.06,21322.7,0,0,0,5789600,0,0,0,0,0,310000,0,0,276000,0,0,2
74,1,19249,15354,0,15025.33,243290,886056.67,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,1
46,3,33500,25536,1,0,0,10770.78,0,0,0,400000,0,0,0,0,0,200000,0,0,269000,0,0,1
59,2,41000,30353,0,0,137131.33,58367.84,0,0,0,125000,0,0,0,0,0,0,250000,0,0,0,0,3
44,1,71600,43975,1,566641.84,0,0.98,0,0,148325,3528206,0,0,27859.11,0,0,70000,0,0,400000,0,0,7
41,2,46000,32803,1,41207.25,248515.6,27923.33,0,0,0,0,0,0,14313.62,0,0,0,0,0,0,0,0,7
66,2,26000,20242,0,748350.07,832884.08,136722.26,0,0,0,848610,0,0,572.8,0,100000,0,0,0,0,0,0,1
53,3,38000,28672,1,300587,0,16372.8,0,0,0,0,0,0,54.25,0,0,350000,0,400000,0,0,0,1
69,2,45000,32313,0,1382015.02,165759.92,240852.44,0,0,0,1000000,0,0,-0.06,300000,0,0,0,0,0,0,0,1
54,1,29000,22408,1,0,399491.42,230051.11,0,0,0,0,0,0,4271.95,0,0,0,0,2300000,0,0,0,1
45,1,18500,14827,1,155980.08,0,47783.5,0,0,0,1448400,0,0,1042.43,0,0,0,0,0,0,0,0,1
48,1,97000,54320,1,1808049.73,689037.71,350089.76,0,0,0,3505075,0,0,0,2000000,0,0,0,0,55000,0,0,1
47,1,44400,32019,1,1395029.05,215952.48,59302.8,0,0,0,763390,0,0,2501.95,0,0,0,0,0,0,0,0,7
28,2,29500,22741,0,2094.44,174734.79,29984.68,0,0,0,1735840,0,0,8966.89,0,0,0,0,0,0,0,0,4
63,2,20000,15910,0,2037.15,3623418.27,126684.51,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1
43,1,39000,29362,1,76922.91,0,45076.45,0,0,0,1300000,0,0,0,0,0,0,0,0,0,0,0,7
24,2,27000,20964,0,71724.14,0.01,28661.45,0,0,0,1652400,0,0,0,0,33000,0,0,0,0,0,0,4
48,3,32000,24532,0,0,0,754.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
